Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H
D1,2014-04-04,Hamburg,Leverkusen,2,1,H,1,0,H,18,19,5,8,16,15,4,14,1,1,0,0,3.3
D1,2014-04-10,Ein Frankfurt,FC Koln,3,2,H,1,1,D,19,12,8,7,10,15,6,2,1,1,0,0,2.3
D1,2014-04-10,Hoffenheim,Schalke 04,2,1,H,2,0,H,20,13,8,3,18,16,5,3,3,4,0,1,2.3
D1,2014-04-10,Werder Bremen,Freiburg,1,1,D,1,1,D,18,7,7,3,13,14,10,5,0,1,0,0,2.38
D1,2014-04-10,Bayern Munich,Hannover,4,0,H,3,0,H,23,6,9,3,4,11,11,1,0,0,0,0,1.13
D1,2014-04-10,Leverkusen,Paderborn,2,2,D,1,1,D,21,8,10,5,25,18,9,2,3,3,0,1,1.33
D1,2014-04-10,Dortmund,Hamburg,0,1,A,0,1,A,17,10,3,5,10,19,8,4,2,4,0,0,1.33
D1,2014-04-13,Leverkusen,Hertha,2,1,H,2,1,H,17,9,4,2,17,13,7,2,1,1,0,0,1.67
D1,2014-04-13,Hoffenheim,Augsburg,2,0,H,2,0,H,26,23,9,8,22,19,6,11,1,1,0,0,2.4
D1,2014-04-17,Ein Frankfurt,Hannover,2,3,A,1,3,A,14,16,6,7,24,22,3,4,4,4,0,0,2.0
D1,2014-04-19,Augsburg,Hertha,0,0,D,0,0,D,10,13,0,4,17,16,3,4,1,3,0,0,1.91
D1,2014-04-19,Braunschweig,Bayern Munich,0,2,A,0,0,D,7,12,1,3,19,16,2,3,2,1,0,0,6.5
D1,2014-04-19,Dortmund,Mainz,4,2,H,2,1,H,30,9,11,2,9,18,12,2,1,1,0,1,1.36
D1,2014-04-19,Werder Bremen,Hoffenheim,3,1,H,1,1,D,12,14,7,3,11,24,8,6,1,3,0,0,2.8
D1,2014-04-19,Hamburg,Wolfsburg,1,3,A,0,2,A,14,16,3,7,18,16,4,7,1,0,0,1,2.9
D1,2014-04-19,Freiburg,M'gladbach,4,2,H,0,1,A,15,14,7,4,8,9,5,5,2,1,0,1,3.2
D1,2014-04-20,Nurnberg,Leverkusen,1,4,A,1,1,D,9,15,6,7,15,14,3,8,1,1,0,0,3.75
D1,2014-04-20,Stuttgart,Schalke 04,3,1,H,1,0,H,12,14,4,3,23,13,2,3,2,3,0,0,2.63
D1,2014-04-25,Hannover,Stuttgart,0,0,D,0,0,D,9,6,2,3,15,15,2,5,2,2,0,0,2.7
D1,2014-04-26,Wolfsburg,Freiburg,2,2,D,1,0,H,23,13,7,7,13,14,11,7,2,2,0,0,1.44
D1,2014-04-26,Bayern Munich,Werder Bremen,5,2,H,1,2,A,23,7,11,3,11,13,13,5,1,1,0,0,1.2
D1,2014-04-26,Hertha,Braunschweig,2,0,H,0,0,D,20,7,11,1,14,18,8,3,0,0,0,0,2.0
D1,2014-04-26,Hoffenheim,Ein Frankfurt,0,0,D,0,0,D,18,8,5,3,18,13,3,2,0,4,1,0,1.91
D1,2014-04-26,Mainz,Nurnberg,2,0,H,2,0,H,18,13,5,1,6,11,8,7,0,2,0,0,1.62
D1,2014-04-26,Leverkusen,Dortmund,2,2,D,2,2,D,16,14,5,6,14,9,7,5,1,1,0,0,3.0
D1,2014-04-27,Augsburg,Hamburg,3,1,H,3,1,H,15,19,5,5,16,19,4,5,1,2,0,0,1.85
D1,2014-04-27,Schalke 04,M'gladbach,0,1,A,0,1,A,17,12,6,6,11,1,12,9,2,0,0,0,2.0
D1,2014-05-04,Nurnberg,M'gladbach,0,2,A,0,1,A,14,15,3,6,7,16,8,5,1,2,0,0,3.3
D1,2014-05-04,Stuttgart,Freiburg,2,0,H,0,0,D,12,18,5,8,13,17,3,6,2,1,0,0,1.8
D1,2014-05-04,Ein Frankfurt,Mainz,2,0,H,0,0,D,14,17,7,5,11,18,2,6,3,4,0,0,2.5
D1,2014-05-04,Dortmund,Wolfsburg,2,1,H,0,1,A,10,19,5,3,15,14,7,2,2,1,0,0,1.44
D1,2014-05-04,Werder Bremen,Schalke 04,1,1,D,1,1,D,19,9,5,5,17,20,9,4,1,2,0,0,3.6
D1,2014-05-04,Augsburg,Bayern Munich,1,0,H,1,0,H,11,16,7,2,16,13,3,4,3,2,0,0,7.5
D1,2014-05-10,Wolfsburg,Augsburg,1,0,H,0,0,D,15,7,4,1,15,13,4,1,0,2,0,0,1.7
D1,2014-05-10,M'gladbach,Mainz,1,1,D,1,1,D,18,8,10,2,12,12,2,3,0,3,0,0,1.85
D1,2014-05-12,Dortmund,Hoffenheim,1,0,H,1,0,H,19,6,6,1,20,12,8,3,1,4,0,0,1.5
D1,2014-06-04,Braunschweig,Hannover,3,0,H,2,0,H,11,11,3,2,17,16,5,6,2,2,0,1,2.5
D1,2014-06-04,Hertha,Hoffenheim,1,1,D,1,1,D,11,11,5,3,19,17,3,4,1,2,0,0,2.38
D1,2014-06-12,Bayern Munich,Leverkusen,1,0,H,0,0,D,9,3,3,1,11,26,8,3,0,3,0,0,1.25
D1,2014-06-12,Hannover,Wolfsburg,1,3,A,1,1,D,16,15,6,7,14,18,11,9,2,1,0,0,3.8
D1,2014-06-12,Stuttgart,Schalke 04,0,4,A,0,3,A,13,13,3,6,14,13,4,6,0,0,0,0,2.25
D1,2014-06-12,Paderborn,Freiburg,1,1,D,0,1,A,24,4,8,2,15,26,6,1,2,4,0,0,2.38
D1,2014-06-12,FC Koln,Augsburg,1,2,A,1,0,H,12,14,4,4,10,13,5,9,0,1,0,0,2.88
D1,2014-06-12,M'gladbach,Hertha,3,2,H,1,1,D,13,11,10,3,17,17,4,3,2,3,0,0,1.67
D1,2014-07-02,M'gladbach,Leverkusen,0,1,A,0,0,D,14,12,3,3,11,15,4,3,2,4,0,0,2.55
D1,2014-07-11,Hertha,Hannover,0,2,A,0,1,A,7,12,1,5,24,22,4,7,3,2,0,0,2.05
D1,2014-07-12,Hamburg,Mainz,2,1,H,1,0,H,18,15,8,4,19,18,6,6,1,0,0,0,2.1
D1,2014-07-12,Ein Frankfurt,Werder Bremen,5,2,H,1,1,D,22,10,13,4,17,12,9,2,2,2,0,0,2.05
D1,2014-08-02,Ein Frankfurt,Braunschweig,3,0,H,3,0,H,19,10,7,1,14,23,10,2,2,1,0,0,1.62
D1,2014-08-02,Werder Bremen,Dortmund,1,5,A,0,2,A,11,15,5,8,18,12,5,9,2,2,0,0,8.0
D1,2014-08-02,Nurnberg,Bayern Munich,0,2,A,0,1,A,9,18,2,6,26,21,3,5,2,3,0,0,11.0
D1,2014-08-02,Freiburg,Hoffenheim,1,1,D,0,0,D,11,18,4,4,21,15,3,2,3,2,0,0,2.63
D1,2014-08-02,Wolfsburg,Mainz,3,0,H,0,0,D,17,8,7,2,22,14,4,1,2,2,0,0,1.8
D1,2014-08-02,Hamburg,Hertha,0,3,A,0,3,A,14,10,3,4,17,12,8,3,2,0,0,0,2.6
D1,2014-08-03,Hamburg,Ein Frankfurt,1,1,D,0,1,A,15,7,9,2,15,12,3,3,3,3,0,0,2.5
D1,2014-08-03,Hannover,Leverkusen,1,1,D,1,1,D,19,9,7,1,5,14,9,2,1,1,0,0,3.0
D1,2014-08-03,M'gladbach,Augsburg,1,2,A,1,1,D,15,19,8,4,9,11,3,6,0,0,0,0,2.3
D1,2014-08-03,Nurnberg,Werder Bremen,0,2,A,0,1,A,15,12,4,5,17,11,6,2,3,4,0,0,1.91
D1,2014-08-03,Wolfsburg,Bayern Munich,1,6,A,1,1,D,12,18,3,12,15,9,5,3,1,0,0,0,9.0
D1,2014-08-03,Stuttgart,Braunschweig,2,2,D,2,1,H,14,11,4,3,18,15,11,6,2,3,0,0,1.67
D1,2014-08-03,Schalke 04,Hoffenheim,4,0,H,2,0,H,24,10,9,2,19,18,4,3,3,3,0,0,1.75
D1,2014-08-11,Hoffenheim,FC Koln,3,4,A,3,3,D,22,11,6,7,15,12,7,4,1,2,0,0,1.8
D1,2014-08-11,Ein Frankfurt,Bayern Munich,0,4,A,0,1,A,6,19,2,9,21,15,4,8,2,1,0,0,13.0
D1,2014-08-11,Augsburg,Paderborn,3,0,H,1,0,H,11,16,4,3,16,13,3,6,2,3,0,0,1.73
D1,2014-08-11,Leverkusen,Mainz,0,0,D,0,0,D,24,6,6,1,17,20,13,0,1,3,0,0,1.5
D1,2014-08-11,Werder Bremen,Stuttgart,2,0,H,1,0,H,12,8,4,1,13,13,4,4,1,1,0,0,2.63
D1,2014-08-11,Freiburg,Schalke 04,2,0,H,1,0,H,19,11,9,4,13,13,3,1,1,3,0,0,2.63
D1,2014-08-22,Bayern Munich,Wolfsburg,2,1,H,1,0,H,17,9,10,4,5,9,9,3,0,2,0,0,1.25
D1,2014-08-23,FC Koln,Hamburg,0,0,D,0,0,D,10,19,3,4,23,16,3,6,2,2,0,0,2.0
D1,2014-08-23,Hannover,Schalke 04,2,1,H,0,0,D,8,12,3,5,12,15,2,4,2,1,0,0,2.9
D1,2014-08-23,Ein Frankfurt,Freiburg,1,0,H,1,0,H,10,13,3,7,17,22,6,5,1,3,0,0,2.05
D1,2014-08-23,Dortmund,Leverkusen,0,2,A,0,1,A,11,11,4,2,13,28,8,4,1,2,0,0,1.57
D1,2014-08-23,Hoffenheim,Augsburg,2,0,H,2,0,H,10,12,3,2,19,15,7,3,2,3,0,0,1.91
D1,2014-08-23,Hertha,Werder Bremen,2,2,D,1,0,H,19,9,5,5,17,18,9,5,1,2,0,0,1.95
D1,2014-08-24,Paderborn,Mainz,2,2,D,1,1,D,10,14,3,4,16,14,4,3,2,2,0,0,3.1
D1,2014-08-24,M'gladbach,Stuttgart,1,1,D,0,0,D,19,7,6,3,8,16,6,3,2,1,0,0,1.95
D1,2014-08-29,Augsburg,Dortmund,2,3,A,0,2,A,12,22,3,9,9,12,3,6,2,3,0,0,4.5
D1,2014-08-30,Wolfsburg,Ein Frankfurt,2,2,D,1,1,D,14,9,11,4,19,11,4,3,3,1,0,0,1.57
D1,2014-08-30,Werder Bremen,Hoffenheim,1,1,D,0,1,A,15,12,1,1,20,13,6,6,3,0,0,0,3.2
D1,2014-08-30,Stuttgart,FC Koln,0,2,A,0,2,A,14,10,5,4,11,11,7,4,1,2,0,0,2.0
D1,2014-08-30,Schalke 04,Bayern Munich,1,1,D,0,1,A,8,10,4,4,15,15,1,3,4,1,0,0,6.0
D1,2014-08-30,Leverkusen,Hertha,4,2,H,0,1,A,21,3,7,1,11,20,5,6,0,1,0,0,1.44
D1,2014-08-30,Hamburg,Paderborn,0,3,A,0,1,A,13,15,4,7,16,16,8,3,0,0,0,0,1.67
D1,2014-08-31,Mainz,Hannover,0,0,D,0,0,D,14,11,2,6,12,14,4,2,0,1,0,0,2.2
D1,2014-08-31,Freiburg,M'gladbach,0,0,D,0,0,D,17,9,4,3,11,13,4,5,1,2,0,0,2.88
D1,2014-09-02,Schalke 04,Hannover,2,0,H,2,0,H,16,6,7,1,10,20,5,0,0,2,0,0,1.57
D1,2014-09-02,Stuttgart,Augsburg,1,4,A,0,2,A,16,10,1,5,9,8,5,2,2,0,1,0,2.4
D1,2014-09-03,Mainz,Hertha,1,1,D,0,0,D,16,12,6,9,13,14,5,4,2,2,0,0,2.2
D1,2014-09-03,Freiburg,Dortmund,0,1,A,0,0,D,10,12,0,4,7,12,1,5,1,2,0,0,9.0
D1,2014-09-11,Wolfsburg,Hamburg,2,0,H,1,0,H,13,10,5,2,12,14,2,1,2,3,0,0,1.57
D1,2014-09-11,Dortmund,M'gladbach,1,0,H,0,0,D,22,1,6,0,7,11,7,0,3,2,0,0,1.57
D1,2014-09-13,Dortmund,Freiburg,3,1,H,2,0,H,15,4,6,3,10,14,3,5,1,4,0,0,1.25
D1,2014-09-13,Hoffenheim,Wolfsburg,1,1,D,0,0,D,15,22,6,5,17,17,4,7,1,0,0,1,2.4
D1,2014-09-13,M'gladbach,Schalke 04,4,1,H,1,0,H,23,11,9,6,15,13,8,2,2,3,0,0,2.4
D1,2014-09-13,Paderborn,FC Koln,0,0,D,0,0,D,8,4,4,1,13,18,5,1,0,2,0,0,2.9
D1,2014-09-13,Bayern Munich,Stuttgart,2,0,H,1,0,H,14,7,8,0,16,18,2,4,1,2,0,0,1.17
D1,2014-09-13,Hertha,Mainz,1,3,A,0,1,A,17,7,3,6,21,20,4,1,3,3,0,0,2.25
D1,2014-09-14,Hannover,Hamburg,2,0,H,2,0,H,11,11,4,0,18,16,4,2,3,3,0,0,2.2
D1,2014-09-14,Ein Frankfurt,Augsburg,0,1,A,0,0,D,14,17,5,7,14,21,5,6,3,4,0,0,2.25
D1,2014-09-19,Freiburg,Hertha,2,2,D,1,1,D,15,7,5,2,16,26,7,6,0,4,0,1,2.5
D1,2014-09-20,Augsburg,Werder Bremen,4,2,H,2,1,H,19,13,7,6,13,20,6,5,1,4,0,0,1.91
D1,2014-09-20,Hamburg,Bayern Munich,0,0,D,0,0,D,4,15,0,3,22,11,3,9,4,2,0,0,10.0
D1,2014-09-20,Mainz,Dortmund,2,0,H,0,0,D,8,20,5,4,17,18,1,7,2,1,0,0,5.0
D1,2014-09-20,Paderborn,Hannover,2,0,H,0,0,D,17,14,4,2,11,13,7,5,1,0,0,0,2.8
D1,2014-09-20,Stuttgart,Hoffenheim,0,2,A,0,1,A,17,10,2,4,17,21,9,4,0,2,0,0,2.5
D1,2014-09-20,Schalke 04,Ein Frankfurt,2,2,D,1,2,A,8,15,3,4,15,15,1,3,1,2,2,1,1.73
D1,2014-09-21,Wolfsburg,Leverkusen,4,1,H,2,1,H,17,12,9,1,9,12,8,3,1,1,0,1,2.8
D1,2014-09-21,FC Koln,M'gladbach,0,0,D,0,0,D,10,9,7,1,15,13,4,3,2,2,0,0,2.75
D1,2014-09-23,Werder Bremen,Schalke 04,0,3,A,0,0,D,12,11,4,4,17,15,6,5,4,3,0,0,2.8
D1,2014-09-23,Hoffenheim,Freiburg,3,3,D,1,2,A,18,6,8,4,20,14,4,3,3,3,0,1,1.62
D1,2014-09-23,Ein Frankfurt,Mainz,2,2,D,1,2,A,16,5,8,5,16,24,9,3,3,3,0,0,2.38
D1,2014-09-23,Bayern Munich,Paderborn,4,0,H,2,0,H,25,6,9,2,8,7,9,3,0,0,0,0,1.11
D1,2014-09-24,M'gladbach,Hamburg,1,0,H,1,0,H,20,14,9,1,19,17,9,9,1,1,0,0,1.65
D1,2014-09-24,Dortmund,Stuttgart,2,2,D,0,0,D,25,10,9,5,11,10,5,4,2,2,0,0,1.36
D1,2014-09-24,Leverkusen,Augsburg,1,0,H,1,0,H,17,11,3,4,13,13,6,7,3,2,0,0,1.57
D1,2014-09-24,Hannover,FC Koln,1,0,H,1,0,H,9,9,4,3,9,11,2,6,0,2,0,0,2.15
D1,2014-09-24,Hertha,Wolfsburg,1,0,H,1,0,H,3,13,3,3,15,10,6,5,3,2,0,0,3.0
D1,2014-09-26,Mainz,Hoffenheim,0,0,D,0,0,D,10,13,3,3,13,25,5,4,1,2,0,0,2.4
D1,2014-09-27,Freiburg,Leverkusen,0,0,D,0,0,D,8,16,3,8,21,24,5,3,2,4,1,1,4.2
D1,2014-09-27,Paderborn,M'gladbach,1,2,A,0,2,A,24,11,8,4,9,18,9,0,1,1,0,0,3.3
D1,2014-09-27,Schalke 04,Dortmund,2,1,H,2,1,H,11,17,6,5,15,15,3,9,1,1,0,0,3.4
D1,2014-09-27,Stuttgart,Hannover,1,0,H,0,0,D,12,12,6,4,16,16,8,1,3,2,0,0,1.95
D1,2014-09-27,Wolfsburg,Werder Bremen,2,1,H,1,1,D,18,8,8,3,11,12,8,5,0,0,0,0,1.5
D1,2014-09-27,FC Koln,Bayern Munich,0,2,A,0,1,A,8,21,3,8,6,6,2,11,0,0,0,0,7.5
D1,2014-09-28,Augsburg,Hertha,1,0,H,1,0,H,8,10,3,3,18,20,3,9,2,4,0,0,2.05
D1,2014-09-28,Hamburg,Ein Frankfurt,1,2,A,0,1,A,14,7,6,4,21,18,8,3,2,2,0,0,2.05
D1,2014-10-05,Wolfsburg,M'gladbach,3,1,H,1,0,H,19,13,10,3,9,10,7,8,2,4,0,0,1.83
D1,2014-10-05,Schalke 04,Nurnberg,4,1,H,2,0,H,22,11,11,4,12,20,7,3,0,5,0,0,1.29
D1,2014-10-05,Hoffenheim,Braunschweig,3,1,H,1,0,H,16,6,8,2,17,14,5,2,3,0,0,0,1.67
D1,2014-10-05,Augsburg,Ein Frankfurt,2,1,H,1,1,D,17,7,7,2,12,12,5,5,0,2,0,0,1.53
D1,2014-10-05,Bayern Munich,Stuttgart,1,0,H,0,0,D,24,8,6,2,11,14,12,2,2,2,0,0,1.2
D1,2014-10-05,Hannover,Freiburg,3,2,H,1,0,H,19,12,9,7,19,9,8,4,1,2,0,0,2.0
D1,2014-10-05,Hertha,Dortmund,0,4,A,0,2,A,10,13,5,7,18,12,9,0,2,0,0,0,5.25
D1,2014-10-05,Mainz,Hamburg,3,2,H,1,1,D,13,20,6,7,14,14,4,8,0,0,0,0,1.83
D1,2014-10-05,Leverkusen,Werder Bremen,2,1,H,1,1,D,14,8,6,2,16,9,8,4,2,0,0,0,1.25
D1,2014-10-18,Schalke 04,Hertha,2,0,H,1,0,H,7,15,3,4,21,21,0,5,1,1,0,0,1.67
D1,2014-10-18,Stuttgart,Leverkusen,3,3,D,0,3,A,13,17,6,6,14,19,6,7,3,2,0,0,3.4
D1,2014-10-18,Mainz,Augsburg,2,1,H,2,0,H,8,15,6,6,15,14,4,6,3,2,0,0,2.3
D1,2014-10-18,Hannover,M'gladbach,0,3,A,0,1,A,11,10,4,4,15,16,7,2,1,1,0,0,3.1
D1,2014-10-18,Freiburg,Wolfsburg,1,2,A,0,1,A,14,15,7,8,11,18,6,2,1,1,0,0,3.5
D1,2014-10-18,FC Koln,Dortmund,2,1,H,1,0,H,5,16,2,3,11,14,3,6,1,3,0,0,5.0
D1,2014-10-18,Bayern Munich,Werder Bremen,6,0,H,4,0,H,19,0,6,0,10,12,10,0,0,1,0,0,1.1
D1,2014-10-19,Hamburg,Hoffenheim,1,1,D,1,1,D,17,9,6,4,16,24,5,2,1,3,0,0,2.4
D1,2014-10-19,Paderborn,Ein Frankfurt,3,1,H,0,0,D,14,11,5,3,10,13,3,4,0,1,0,0,2.5
D1,2014-10-24,Werder Bremen,FC Koln,0,1,A,0,0,D,11,10,4,4,19,12,8,1,3,0,0,0,2.55
D1,2014-10-25,Ein Frankfurt,Stuttgart,4,5,A,1,2,A,21,20,13,10,17,18,3,9,5,3,1,0,2.25
D1,2014-10-25,Dortmund,Hannover,0,1,A,0,0,D,17,7,4,3,13,18,14,1,3,4,0,1,1.22
D1,2014-10-25,Hertha,Hamburg,3,0,H,0,0,D,15,10,6,3,15,21,4,1,0,2,0,0,2.2
D1,2014-10-25,Hoffenheim,Paderborn,1,0,H,0,0,D,19,11,5,1,14,15,6,4,2,3,0,0,1.62
D1,2014-10-25,Leverkusen,Schalke 04,1,0,H,0,0,D,24,4,7,1,8,17,8,3,1,4,1,0,1.67
D1,2014-10-25,Augsburg,Freiburg,2,0,H,1,0,H,15,10,4,3,17,13,2,5,3,1,0,0,1.83
D1,2014-10-26,M'gladbach,Bayern Munich,0,0,D,0,0,D,11,20,5,5,8,11,4,10,1,3,0,0,8.0
D1,2014-10-26,Wolfsburg,Mainz,3,0,H,1,0,H,24,16,12,4,16,15,10,3,1,3,0,0,1.67
D1,2014-10-31,Schalke 04,Augsburg,1,0,H,1,0,H,13,20,7,5,10,16,4,2,2,2,0,0,1.91
D1,2014-11-04,Schalke 04,Ein Frankfurt,2,0,H,0,0,D,22,10,8,3,15,14,4,5,1,0,0,0,1.67
D1,2014-11-22,M'gladbach,Ein Frankfurt,1,3,A,1,0,H,9,25,3,13,10,16,8,11,1,3,1,0,1.36
D1,2014-11-22,Schalke 04,Wolfsburg,3,2,H,3,1,H,9,17,6,2,10,16,2,7,1,1,0,0,3.0
D1,2014-11-22,Paderborn,Dortmund,2,2,D,0,2,A,8,13,4,5,15,11,1,6,3,1,0,0,7.0
D1,2014-11-22,Mainz,Freiburg,2,2,D,1,1,D,11,10,2,3,15,13,9,3,0,1,0,0,2.15
D1,2014-11-22,Hannover,Leverkusen,1,3,A,0,0,D,10,20,5,4,16,16,2,3,3,1,0,0,3.8
D1,2014-11-22,FC Koln,Hertha,1,2,A,0,1,A,12,10,2,6,11,14,3,5,0,3,0,0,2.1
D1,2014-11-22,Bayern Munich,Hoffenheim,4,0,H,2,0,H,17,11,9,5,16,17,9,5,2,2,0,1,1.14
D1,2014-11-23,Hamburg,Werder Bremen,2,0,H,0,0,D,14,12,5,7,24,20,6,5,4,3,0,1,1.91
D1,2014-11-23,Stuttgart,Augsburg,0,1,A,0,0,D,9,17,1,6,14,23,6,3,2,3,1,0,2.38
D1,2014-11-28,Freiburg,Stuttgart,1,4,A,1,1,D,16,18,6,9,12,13,9,7,2,1,1,0,2.25
D1,2014-11-29,Werder Bremen,Paderborn,4,0,H,1,0,H,24,15,13,4,18,18,9,6,2,1,0,0,2.2
D1,2014-11-29,Schalke 04,Mainz,4,1,H,2,1,H,14,22,9,10,16,12,2,5,2,1,0,0,1.95
D1,2014-11-29,Leverkusen,FC Koln,5,1,H,1,1,D,25,5,10,1,15,9,7,3,1,2,0,0,1.5
D1,2014-11-29,Hoffenheim,Hannover,4,3,H,2,1,H,16,13,7,5,14,28,5,3,1,4,0,0,1.7
D1,2014-11-29,Augsburg,Hamburg,3,1,H,0,1,A,13,9,8,3,13,23,4,4,1,4,0,0,2.0
D1,2014-11-29,Hertha,Bayern Munich,0,1,A,0,1,A,4,15,1,5,17,8,2,3,1,0,0,0,15.0
D1,2014-11-30,Ein Frankfurt,Dortmund,2,0,H,1,0,H,11,17,3,6,15,22,1,8,2,2,0,0,5.0
D1,2014-11-30,Wolfsburg,M'gladbach,1,0,H,1,0,H,23,10,12,2,13,12,9,5,0,2,0,0,1.91
D1,2014-12-04,Bayern Munich,Dortmund,0,3,A,0,1,A,14,9,3,6,17,13,12,2,2,2,1,0,1.5
D1,2014-12-04,Wolfsburg,Nurnberg,4,1,H,2,1,H,24,5,8,1,13,13,11,2,0,2,0,0,1.57
D1,2014-12-04,Freiburg,Braunschweig,2,0,H,1,0,H,18,13,8,4,15,20,3,3,2,4,0,0,2.1
D1,2014-12-04,Hannover,Hamburg,2,1,H,1,0,H,31,5,15,3,20,16,5,2,0,1,0,0,2.4
D1,2014-12-04,Mainz,Werder Bremen,3,0,H,3,0,H,23,9,5,2,12,17,3,12,0,4,0,0,1.8
D1,2014-12-04,M'gladbach,Stuttgart,1,1,D,0,1,A,14,17,4,4,12,14,6,5,1,3,0,0,1.95
D1,2014-12-09,Leverkusen,Werder Bremen,3,3,D,1,1,D,26,8,9,5,14,20,6,4,4,2,0,0,1.3
D1,2014-12-12,Hoffenheim,Ein Frankfurt,3,2,H,1,0,H,20,19,8,7,16,19,4,6,3,2,0,0,1.85
D1,2014-12-13,Freiburg,Hamburg,0,0,D,0,0,D,10,10,4,1,19,9,4,2,2,2,0,0,2.4
D1,2014-12-13,Augsburg,Bayern Munich,0,4,A,0,0,D,6,26,3,9,17,13,1,7,0,0,0,0,9.5
D1,2014-12-13,Hertha,Dortmund,1,0,H,1,0,H,5,18,3,5,9,9,2,9,2,1,0,0,5.5
D1,2014-12-13,Werder Bremen,Hannover,3,3,D,1,1,D,19,12,7,7,19,25,10,10,3,3,0,0,2.45
D1,2014-12-13,Schalke 04,FC Koln,1,2,A,0,0,D,15,6,3,5,13,7,2,1,1,1,0,0,1.8
D1,2014-12-13,Mainz,Stuttgart,1,1,D,1,0,H,22,8,6,2,19,15,4,5,2,2,0,0,2.38
D1,2014-12-14,Wolfsburg,Paderborn,1,1,D,1,0,H,21,6,8,3,15,17,11,1,4,2,0,0,1.36
D1,2014-12-14,Leverkusen,M'gladbach,1,1,D,1,1,D,22,7,5,3,17,12,5,6,4,1,0,0,1.67
D1,2014-12-16,Hannover,Augsburg,2,0,H,1,0,H,10,10,3,5,18,17,8,5,0,3,0,0,2.3
D1,2014-12-16,FC Koln,Mainz,0,0,D,0,0,D,11,13,1,1,13,14,9,3,2,4,0,0,2.25
D1,2014-12-16,Hamburg,Stuttgart,0,1,A,0,1,A,8,16,2,6,9,11,6,5,1,2,0,1,2.1
D1,2014-12-16,Bayern Munich,Freiburg,2,0,H,1,0,H,31,2,13,0,5,3,10,1,1,1,0,0,1.08
D1,2014-12-17,Ein Frankfurt,Hertha,4,4,D,1,3,A,16,8,7,5,14,19,5,4,3,2,0,0,2.05
D1,2014-12-17,Hoffenheim,Leverkusen,0,1,A,0,0,D,9,18,7,9,16,19,1,10,1,3,0,0,3.25
D1,2014-12-17,M'gladbach,Werder Bremen,4,1,H,2,0,H,9,9,6,4,13,18,2,1,1,1,0,1,1.44
D1,2014-12-17,Paderborn,Schalke 04,1,2,A,1,1,D,21,16,4,8,9,22,5,7,0,3,0,0,2.75
D1,2014-12-17,Dortmund,Wolfsburg,2,2,D,1,1,D,17,10,6,4,12,10,4,5,1,0,0,0,1.85
D1,2014-12-19,Mainz,Bayern Munich,1,2,A,1,1,D,5,12,3,5,16,17,4,10,2,0,0,0,15.0
D1,2014-12-20,Schalke 04,Hamburg,0,0,D,0,0,D,17,15,8,6,11,15,6,4,1,2,0,0,1.8
D1,2014-12-20,Augsburg,M'gladbach,2,1,H,1,1,D,18,14,6,7,15,11,4,7,3,2,0,0,2.5
D1,2014-12-20,Leverkusen,Ein Frankfurt,1,1,D,0,1,A,16,9,3,5,18,20,4,1,3,2,0,0,1.44
D1,2014-12-20,Stuttgart,Paderborn,0,0,D,0,0,D,11,17,3,5,16,20,5,5,1,3,0,0,1.85
D1,2014-12-20,Werder Bremen,Dortmund,2,1,H,1,0,H,12,14,3,5,12,9,2,6,0,0,0,0,6.5
D1,2014-12-20,Wolfsburg,FC Koln,2,1,H,1,1,D,14,10,3,4,5,9,4,4,0,0,0,0,1.5
D1,2014-12-21,Freiburg,Hannover,2,2,D,1,0,H,11,17,6,8,12,14,6,5,3,3,0,0,2.45
D1,2014-12-21,Hertha,Hoffenheim,0,5,A,0,3,A,8,15,1,8,17,17,2,9,3,1,0,0,2.5
D1,2015-01-02,Werder Bremen,Hertha,2,0,H,1,0,H,19,3,8,0,16,26,6,3,4,3,0,0,2.38
D1,2015-01-02,Augsburg,Hoffenheim,3,1,H,2,1,H,15,13,7,5,20,28,4,7,2,3,0,0,2.4
D1,2015-01-03,Werder Bremen,Wolfsburg,3,5,A,3,2,H,10,13,5,6,21,15,6,3,2,1,0,0,3.6
D1,2015-01-03,M'gladbach,Paderborn,2,0,H,1,0,H,19,17,7,3,8,15,10,8,0,2,0,0,1.57
D1,2015-01-11,Stuttgart,Darmstadt,2,0,H,0,0,D,18,17,3,5,21,18,7,5,3,2,0,0,1.67
D1,2015-01-11,Hamburg,Hannover,1,2,A,1,0,H,17,5,4,2,12,15,5,3,0,0,0,0,2.0
D1,2015-01-30,Wolfsburg,Bayern Munich,4,1,H,2,0,H,13,16,6,7,13,15,1,5,2,2,0,0,6.5
D1,2015-01-31,Stuttgart,M'gladbach,0,1,A,0,0,D,12,10,1,2,13,13,4,8,3,2,0,0,3.0
D1,2015-01-31,Mainz,Paderborn,5,0,H,1,0,H,21,10,8,2,14,17,9,4,0,1,0,0,2.05
D1,2015-01-31,Leverkusen,Dortmund,0,0,D,0,0,D,7,10,3,2,20,17,4,3,1,2,0,0,2.5
D1,2015-01-31,Freiburg,Ein Frankfurt,4,1,H,0,1,A,15,12,8,6,11,14,3,5,3,3,0,0,2.63
