459,D2,2019-12-20,Nurnberg,Dresden,2,0,H,1,0,H,15,8,3,2,12,10,7,5,3,4,0,0,,17:30
460,D2,2019-12-20,Karlsruhe,Wehen,0,1,A,0,0,D,19,8,2,5,7,19,8,1,2,3,0,0,,17:30
461,D2,2019-12-21,Erzgebirge Aue,Greuther Furth,3,1,H,1,0,H,16,10,8,3,12,19,2,4,1,4,0,0,,12:00
462,D2,2019-12-21,Hannover,Stuttgart,2,2,D,1,0,H,17,14,6,5,14,15,8,4,1,3,0,0,,12:00
463,D2,2019-12-21,St Pauli,Bielefeld,3,0,H,2,0,H,11,19,4,5,10,5,5,5,1,0,0,0,,12:00
464,D2,2019-12-21,Darmstadt,Hamburg,2,2,D,1,2,A,11,16,5,6,18,12,2,4,0,1,0,0,,12:00
470,D2,2020-01-28,Bielefeld,Bochum,2,0,H,1,0,H,19,5,4,2,11,13,6,3,5,8,0,1,,17:30
471,D2,2020-01-28,Regensburg,Hannover,1,0,H,1,0,H,10,9,7,4,11,15,8,6,1,4,0,0,,19:30
472,D2,2020-01-29,Stuttgart,Heidenheim,3,0,H,1,0,H,12,10,5,1,9,12,3,5,2,1,0,0,,17:30
473,D2,2020-01-29,Dresden,Karlsruhe,1,0,H,1,0,H,10,9,3,1,12,12,4,2,5,1,0,0,,19:30
474,D2,2020-01-29,Holstein Kiel,Darmstadt,1,1,D,1,1,D,22,6,6,1,5,16,5,1,1,3,0,0,,19:30
475,D2,2020-01-29,Osnabruck,Sandhausen,1,3,A,0,1,A,9,15,3,7,9,19,1,4,3,4,1,0,,19:30
480,D2,2020-02-01,Hannover,Wehen,2,2,D,0,1,A,17,12,4,6,6,8,8,8,1,2,0,0,,12:00
481,D2,2020-02-01,Karlsruhe,Holstein Kiel,0,2,A,0,2,A,18,19,4,6,17,8,7,6,3,1,1,0,,12:00
489,D2,2020-02-08,Hamburg,Karlsruhe,2,0,H,0,0,D,18,6,5,2,7,14,7,3,1,1,0,0,,12:00
490,D2,2020-02-08,Osnabruck,Nurnberg,0,1,A,0,0,D,5,11,1,6,11,19,2,2,3,3,0,0,,12:00
491,D2,2020-02-09,Greuther Furth,Hannover,1,3,A,0,1,A,17,8,7,4,13,19,13,3,2,5,0,1,,12:30
492,D2,2020-02-09,Wehen,Bochum,0,1,A,0,1,A,17,12,3,4,13,12,11,5,1,4,0,0,,12:30
493,D2,2020-02-09,Bielefeld,Regensburg,6,0,H,2,0,H,19,5,9,0,4,16,8,2,0,3,0,0,,12:30
497,D2,2020-02-15,Greuther Furth,Bielefeld,2,4,A,0,2,A,16,15,5,7,10,11,5,3,0,0,0,0,,12:00
498,D2,2020-02-15,Hannover,Hamburg,1,1,D,0,0,D,9,14,1,5,18,11,2,6,4,0,0,0,,12:00
499,D2,2020-02-15,Regensburg,Wehen,1,0,H,0,0,D,14,9,5,2,12,11,7,6,2,2,0,0,,12:00
500,D2,2020-02-16,Karlsruhe,Osnabruck,1,1,D,1,0,H,23,13,9,4,13,10,6,7,4,2,0,1,,12:30
502,D2,2020-02-16,Darmstadt,Sandhausen,1,0,H,0,0,D,11,9,6,0,10,10,3,5,3,2,1,0,,12:30
506,D2,2020-02-22,Dresden,Bochum,1,2,A,0,0,D,10,10,2,4,15,17,6,1,0,1,0,0,,12:00
508,D2,2020-02-22,Holstein Kiel,Heidenheim,0,1,A,0,0,D,10,13,2,4,9,18,6,3,1,3,0,1,,12:00
509,D2,2020-02-22,Stuttgart,Regensburg,2,0,H,0,0,D,16,10,7,2,15,15,5,7,3,3,0,0,,12:00
510,D2,2020-02-23,Sandhausen,Karlsruhe,0,2,A,0,2,A,12,8,3,3,16,9,3,8,4,3,0,0,,12:30
512,D2,2020-02-23,Bielefeld,Hannover,1,0,H,0,0,D,12,11,4,2,16,9,5,9,2,3,0,0,,12:30
518,D2,2020-03-01,Bielefeld,Wehen,1,0,H,0,0,D,15,7,6,1,8,14,10,5,1,3,0,0,,12:30
519,D2,2020-03-01,Bochum,Sandhausen,4,4,D,2,2,D,13,18,5,8,17,20,1,8,2,3,0,0,,12:30
520,D2,2020-03-01,St Pauli,Osnabruck,3,1,H,2,0,H,13,23,5,6,18,9,5,10,2,3,0,0,,12:30
531,D2,2020-05-16,Regensburg,Holstein Kiel,2,2,D,0,1,A,7,17,4,6,16,14,5,3,5,1,0,0,,12:00
532,D2,2020-05-16,Bochum,Heidenheim,3,0,H,2,0,H,10,11,3,3,15,12,2,6,4,0,0,0,,12:00
533,D2,2020-05-16,Erzgebirge Aue,Sandhausen,3,1,H,1,0,H,13,15,7,6,11,10,4,2,1,3,0,1,,12:00
534,D2,2020-05-16,Karlsruhe,Darmstadt,2,0,H,0,0,D,16,11,5,0,20,13,7,2,3,1,0,0,,12:00
535,D2,2020-05-17,Greuther Furth,Hamburg,2,2,D,1,1,D,14,11,5,8,14,14,6,4,2,3,0,0,,12:30
536,D2,2020-05-17,Wehen,Stuttgart,2,1,H,0,0,D,12,21,6,6,16,14,2,6,2,1,0,0,,12:30
537,D2,2020-05-17,Bielefeld,Osnabruck,1,1,D,1,0,H,6,10,3,4,9,6,0,6,3,0,0,0,,12:30
538,D2,2020-05-17,St Pauli,Nurnberg,1,0,H,0,0,D,13,14,7,5,14,8,7,4,1,0,0,1,,12:30
541,D2,2020-05-23,Darmstadt,St Pauli,4,0,H,1,0,H,21,13,9,4,8,16,5,8,0,2,0,0,,12:00
542,D2,2020-05-23,Osnabruck,Hannover,2,4,A,1,1,D,8,12,4,5,16,18,3,3,3,2,0,0,,12:00
543,D2,2020-05-23,Sandhausen,Regensburg,0,0,D,0,0,D,13,7,5,0,20,15,7,7,3,3,0,0,,12:00
570,D2,2020-06-07,Stuttgart,Osnabruck,0,0,D,0,0,D,16,7,4,1,16,10,6,2,3,3,0,0,,12:30
571,D2,2020-06-07,Erzgebirge Aue,Karlsruhe,1,0,H,1,0,H,10,14,3,2,10,9,4,2,1,2,0,0,,12:30
572,D2,2020-06-07,Hannover,Heidenheim,2,1,H,2,0,H,16,9,6,2,16,12,5,5,4,2,0,0,,12:30
577,D2,2020-06-13,Nurnberg,Greuther Furth,0,1,A,0,0,D,16,12,5,1,21,15,12,2,3,3,0,0,,12:00
578,D2,2020-06-13,Osnabruck,Bochum,0,2,A,0,1,A,11,16,3,6,9,17,6,7,1,3,0,0,,12:00
579,D2,2020-06-13,Heidenheim,Regensburg,4,1,H,1,0,H,15,14,7,4,12,10,4,4,3,2,0,0,,12:00
580,D2,2020-06-13,Holstein Kiel,Wehen,1,2,A,1,1,D,13,12,6,3,12,14,9,1,2,2,0,1,,12:00
588,D2,2020-06-17,Regensburg,Karlsruhe,2,1,H,1,0,H,9,14,6,6,20,15,5,7,3,3,0,0,,17:30
589,D2,2020-06-17,Stuttgart,Sandhausen,5,1,H,4,0,H,18,16,11,5,14,15,9,4,4,1,0,0,,17:30
591,D2,2020-06-17,Hannover,St Pauli,4,0,H,2,0,H,12,5,6,0,13,6,4,2,1,1,0,0,,17:30
594,D2,2020-06-21,St Pauli,Regensburg,1,1,D,1,1,D,13,6,6,2,12,12,4,5,3,0,0,0,,14:30
595,D2,2020-06-21,Sandhausen,Dresden,0,1,A,0,0,D,11,17,5,4,21,16,5,6,6,3,1,1,,14:30
596,D2,2020-06-21,Nurnberg,Stuttgart,0,6,A,0,3,A,5,15,0,9,15,15,1,7,2,1,0,0,,14:30
597,D2,2020-06-21,Osnabruck,Holstein Kiel,4,1,H,2,0,H,21,8,9,1,8,3,4,3,0,2,0,1,,14:30
598,D2,2020-06-21,Heidenheim,Hamburg,2,1,H,0,0,D,15,13,5,4,17,8,3,8,2,3,0,0,,14:30
599,D2,2020-06-21,Erzgebirge Aue,Hannover,2,1,H,1,0,H,9,16,3,7,5,13,0,7,1,3,0,0,,14:30
600,D2,2020-06-21,Darmstadt,Wehen,3,1,H,0,1,A,16,10,7,4,9,16,6,5,2,4,0,0,,14:30
603,D2,2020-06-28,Regensburg,Erzgebirge Aue,1,2,A,1,1,D,19,16,6,4,16,15,3,4,4,4,0,0,,14:30
604,D2,2020-06-28,Holstein Kiel,Nurnberg,1,1,D,0,1,A,13,13,5,1,15,16,7,5,0,4,0,0,,14:30
605,D2,2020-06-28,Stuttgart,Darmstadt,1,3,A,1,1,D,11,6,3,4,13,12,8,1,2,3,0,1,,14:30
606,D2,2020-06-28,Hannover,Bochum,2,0,H,1,0,H,11,20,2,5,13,12,2,6,2,0,0,0,,14:30
607,D2,2020-06-28,Hamburg,Sandhausen,1,5,A,0,2,A,7,8,2,2,8,17,6,3,0,2,0,0,,14:30
608,D2,2020-06-28,Greuther Furth,Karlsruhe,1,2,A,1,1,D,9,14,4,6,17,13,6,3,3,2,0,0,,14:30
609,D2,2020-06-28,Dresden,Osnabruck,2,2,D,1,0,H,21,15,5,7,17,9,9,4,3,2,0,0,,14:30
610,D2,2020-06-28,Wehen,St Pauli,5,3,H,3,2,H,23,12,8,5,11,9,5,4,0,1,0,0,,14:30
611,D2,2020-06-28,Bielefeld,Heidenheim,3,0,H,2,0,H,14,6,9,1,4,9,4,4,0,1,0,0,,14:30
623,D2,2020-09-26,Fortuna Dusseldorf,Wurzburger Kickers,1,0,H,0,0,D,12,15,4,5,15,11,5,5,6,2,0,0,,12:00
624,D2,2020-09-26,Darmstadt,Regensburg,0,0,D,0,0,D,15,16,6,3,13,20,8,7,1,3,0,0,,12:00
625,D2,2020-09-26,Braunschweig,Holstein Kiel,0,0,D,0,0,D,13,15,2,3,10,13,3,6,0,5,0,0,,12:00
626,D2,2020-09-27,Nurnberg,Sandhausen,1,0,H,0,0,D,26,6,12,3,9,12,14,10,3,1,0,0,,12:30
627,D2,2020-09-27,St Pauli,Heidenheim,4,2,H,2,0,H,9,19,4,6,7,11,2,9,1,1,0,0,,12:30
628,D2,2020-09-27,Karlsruhe,Bochum,0,1,A,0,1,A,21,6,4,2,10,17,5,4,4,4,0,1,,12:30
632,D2,2020-10-03,Regensburg,Karlsruhe,1,0,H,1,0,H,9,11,3,4,17,18,1,3,4,5,1,0,,12:00
634,D2,2020-10-03,Hannover,Braunschweig,4,1,H,0,0,D,23,7,8,3,12,10,4,4,2,3,0,0,,12:00
638,D2,2020-10-17,Greuther Furth,Hamburg,0,1,A,0,1,A,19,9,6,4,22,14,6,7,5,1,0,1,,12:00
639,D2,2020-10-17,Braunschweig,Bochum,2,1,H,1,1,D,14,12,7,4,10,12,6,4,3,2,1,0,,12:00
647,D2,2020-10-23,Regensburg,Braunschweig,3,0,H,1,0,H,23,13,7,4,9,10,8,6,1,2,0,1,,17:30
648,D2,2020-10-23,Nurnberg,Karlsruhe,1,1,D,1,0,H,13,8,3,2,11,14,5,5,1,5,0,1,,17:30
649,D2,2020-10-24,Hamburg,Wurzburger Kickers,3,1,H,0,1,A,22,8,3,1,9,7,9,3,1,3,0,0,,12:00
650,D2,2020-10-24,Hannover,Fortuna Dusseldorf,3,0,H,0,0,D,12,0,5,0,13,15,5,0,2,2,0,1,,12:00
651,D2,2020-10-24,Darmstadt,St Pauli,2,2,D,1,0,H,16,12,5,7,11,22,5,2,2,4,0,0,,12:00
657,D2,2020-10-30,Fortuna Dusseldorf,Heidenheim,1,0,H,1,0,H,11,10,3,2,12,14,4,5,2,4,0,0,,17:30
658,D2,2020-10-30,Hamburg,St Pauli,2,2,D,1,1,D,17,13,4,3,11,17,11,2,1,1,0,0,,17:30
659,D2,2020-10-31,Osnabruck,Sandhausen,2,1,H,2,0,H,18,4,9,3,12,21,6,4,1,3,0,0,,12:00
662,D2,2020-10-31,Paderborn,Regensburg,3,1,H,1,1,D,9,7,3,3,9,17,8,1,1,2,0,0,,12:00
668,D2,2020-11-07,Nurnberg,Fortuna Dusseldorf,1,1,D,1,1,D,9,8,2,2,13,14,8,6,2,2,0,0,,12:00
670,D2,2020-11-07,Bochum,Greuther Furth,0,2,A,0,2,A,11,13,1,6,17,14,5,4,1,3,0,0,,12:00
671,D2,2020-11-08,Regensburg,Osnabruck,2,4,A,1,2,A,14,11,6,7,15,15,6,2,2,2,0,0,,12:30
672,D2,2020-11-08,Darmstadt,Paderborn,0,4,A,0,3,A,4,25,2,13,11,13,1,8,5,3,1,0,,12:30
675,D2,2020-11-21,Fortuna Dusseldorf,Sandhausen,1,0,H,0,0,D,9,3,7,1,17,15,4,3,5,4,0,0,,12:00
676,D2,2020-11-21,Braunschweig,Karlsruhe,1,3,A,1,2,A,10,11,4,3,16,20,6,4,2,5,0,0,,12:00
677,D2,2020-11-21,Holstein Kiel,Heidenheim,2,2,D,1,0,H,13,10,4,4,9,13,5,4,3,1,1,0,,12:00
678,D2,2020-11-21,Paderborn,St Pauli,2,0,H,1,0,H,25,14,8,2,11,17,3,7,1,2,0,0,,12:00
679,D2,2020-11-22,Hamburg,Bochum,1,3,A,0,1,A,11,15,3,9,15,15,4,8,1,2,0,0,,12:30
680,D2,2020-11-22,Erzgebirge Aue,Darmstadt,3,0,H,1,0,H,17,9,9,2,14,16,5,8,1,2,0,0,,12:30
681,D2,2020-11-22,Greuther Furth,Regensburg,3,1,H,1,1,D,20,21,10,4,12,18,5,7,1,3,0,0,,12:30
686,D2,2020-11-28,Sandhausen,Erzgebirge Aue,1,4,A,1,2,A,14,16,3,7,11,11,9,4,2,2,0,1,,12:00
688,D2,2020-11-28,Karlsruhe,Paderborn,1,0,H,1,0,H,16,13,6,3,10,12,8,6,3,2,0,0,,12:00
689,D2,2020-11-29,Heidenheim,Hamburg,3,2,H,2,2,D,14,7,5,2,13,9,8,5,1,3,0,0,,12:30
690,D2,2020-11-29,Hannover,Holstein Kiel,0,3,A,0,0,D,16,7,3,3,15,2,8,1,3,1,1,0,,12:30
691,D2,2020-11-29,Nurnberg,Greuther Furth,2,3,A,1,2,A,18,10,6,6,13,11,5,0,0,0,0,0,,12:30
695,D2,2020-12-05,Braunschweig,St Pauli,2,1,H,0,1,A,13,10,3,4,15,19,4,7,3,1,0,0,,12:00
696,D2,2020-12-05,Osnabruck,Karlsruhe,1,2,A,1,0,H,11,17,5,5,11,21,9,3,0,3,0,0,,12:00
697,D2,2020-12-05,Hamburg,Hannover,0,1,A,0,1,A,12,11,5,3,14,22,3,4,2,1,1,0,,12:00
698,D2,2020-12-05,Greuther Furth,Heidenheim,0,1,A,0,0,D,9,6,3,3,9,16,3,5,1,2,0,0,,12:00
699,D2,2020-12-06,Wurzburger Kickers,Sandhausen,2,3,A,1,1,D,6,14,3,5,11,19,6,3,1,5,1,0,,12:30
701,D2,2020-12-06,Erzgebirge Aue,Regensburg,0,2,A,0,2,A,13,12,3,6,13,10,2,6,3,2,0,0,,12:30
702,D2,2020-12-11,Sandhausen,Greuther Furth,0,3,A,0,2,A,8,14,2,7,17,17,8,5,3,0,0,0,,17:30
703,D2,2020-12-11,Bochum,Paderborn,3,0,H,0,0,D,17,11,9,4,12,12,6,5,2,1,0,0,,17:30
704,D2,2020-12-12,Regensburg,Holstein Kiel,2,3,A,1,2,A,8,9,2,6,20,9,6,3,4,2,0,0,,12:00
705,D2,2020-12-12,Darmstadt,Hamburg,1,2,A,0,0,D,5,11,2,6,19,14,3,7,3,3,1,0,,12:00
706,D2,2020-12-12,Heidenheim,Hannover,1,0,H,1,0,H,15,10,5,0,11,10,4,6,1,4,0,0,,12:00
707,D2,2020-12-13,Karlsruhe,Fortuna Dusseldorf,1,2,A,0,1,A,19,8,8,4,12,12,8,2,1,3,0,1,,12:30
708,D2,2020-12-13,St Pauli,Erzgebirge Aue,2,2,D,0,1,A,20,9,7,5,12,8,8,2,4,1,0,0,,12:30
710,D2,2020-12-13,Braunschweig,Osnabruck,0,2,A,0,1,A,5,14,0,10,14,20,2,4,2,3,0,0,,12:30
712,D2,2020-12-15,Hamburg,Sandhausen,4,0,H,1,0,H,10,17,4,5,19,10,4,10,5,1,0,0,,17:30
713,D2,2020-12-15,Greuther Furth,Darmstadt,0,4,A,0,2,A,14,14,4,10,11,15,8,4,1,4,0,1,,17:30
714,D2,2020-12-15,Hannover,Bochum,2,0,H,1,0,H,17,9,11,2,24,13,5,4,2,3,0,0,,17:30
715,D2,2020-12-16,Paderborn,Braunschweig,2,2,D,2,1,H,7,11,3,4,17,13,2,2,5,2,1,1,,17:30
716,D2,2020-12-16,Fortuna Dusseldorf,Osnabruck,3,0,H,1,0,H,16,9,5,3,10,14,5,1,1,3,0,0,,17:30
717,D2,2020-12-16,Holstein Kiel,Nurnberg,1,0,H,0,0,D,12,8,3,1,9,11,7,5,1,1,0,0,,17:30
724,D2,2020-12-20,Sandhausen,Holstein Kiel,0,2,A,0,0,D,5,13,0,5,15,10,4,6,1,1,1,0,,12:30
725,D2,2020-12-20,St Pauli,Fortuna Dusseldorf,0,3,A,0,1,A,9,18,5,9,10,13,4,5,1,2,0,0,,12:30
726,D2,2020-12-20,Nurnberg,Erzgebirge Aue,1,0,H,1,0,H,12,16,4,3,18,13,3,5,2,2,0,0,,12:30
729,D2,2021-01-02,Heidenheim,Nurnberg,2,0,H,1,0,H,16,11,5,5,15,5,3,2,2,2,0,1,,12:00
730,D2,2021-01-02,Bochum,Darmstadt,2,1,H,0,0,D,13,15,2,6,14,16,5,4,3,0,0,0,,12:00
731,D2,2021-01-03,Hannover,Sandhausen,4,0,H,1,0,H,18,8,11,2,12,18,8,5,2,5,0,0,,12:30
732,D2,2021-01-03,Greuther Furth,St Pauli,2,1,H,2,0,H,23,3,5,2,13,23,13,2,1,4,0,0,,12:30
733,D2,2021-01-03,Erzgebirge Aue,Braunschweig,3,1,H,1,1,D,9,12,6,3,11,12,4,6,2,4,0,0,,12:30
734,D2,2021-01-03,Hamburg,Regensburg,3,1,H,2,1,H,23,13,11,8,9,23,6,7,2,4,0,0,,12:30
735,D2,2021-01-03,Holstein Kiel,Osnabruck,1,2,A,0,2,A,21,11,4,7,12,10,6,1,1,0,0,0,,12:30
740,D2,2021-01-09,St Pauli,Holstein Kiel,1,1,D,0,0,D,19,12,5,3,10,13,7,5,2,1,0,0,,12:00
741,D2,2021-01-09,Nurnberg,Hamburg,1,1,D,1,1,D,13,11,3,4,13,12,1,5,2,2,0,0,,12:00
742,D2,2021-01-09,Osnabruck,Wurzburger Kickers,2,3,A,1,0,H,12,14,5,6,18,9,6,2,2,0,0,0,,12:00
743,D2,2021-01-10,Paderborn,Erzgebirge Aue,2,1,H,1,1,D,16,9,8,3,12,16,8,2,3,1,0,0,,12:30
744,D2,2021-01-10,Regensburg,Bochum,0,2,A,0,0,D,9,11,1,7,16,15,4,8,2,2,0,0,,12:30
745,D2,2021-01-10,Darmstadt,Hannover,1,2,A,0,1,A,16,15,11,5,12,12,7,8,2,1,0,0,,12:30
747,D2,2021-01-15,Greuther Furth,Paderborn,1,1,D,1,1,D,22,11,5,5,17,19,6,3,3,0,0,0,,17:30
748,D2,2021-01-15,Wurzburger Kickers,Braunschweig,0,0,D,0,0,D,15,5,3,4,14,17,6,2,3,6,0,2,,17:30
750,D2,2021-01-16,Erzgebirge Aue,Fortuna Dusseldorf,0,3,A,0,1,A,12,17,1,8,9,18,2,3,1,3,0,0,,12:00
751,D2,2021-01-16,Bochum,Nurnberg,3,1,H,1,1,D,14,12,6,3,16,17,5,2,2,1,0,0,,12:00
752,D2,2021-01-17,Regensburg,Sandhausen,3,1,H,0,1,A,12,9,6,4,15,13,3,4,3,1,0,0,,12:30
754,D2,2021-01-17,Heidenheim,Darmstadt,3,0,H,0,0,D,13,13,7,4,11,4,5,4,1,0,0,0,,12:30
756,D2,2021-01-22,Osnabruck,Erzgebirge Aue,0,1,A,0,1,A,8,8,5,3,16,12,3,4,3,2,1,0,,17:30
757,D2,2021-01-22,Fortuna Dusseldorf,Greuther Furth,3,3,D,1,2,A,10,6,4,3,15,11,3,1,3,2,0,0,,17:30
758,D2,2021-01-23,Karlsruhe,Heidenheim,1,1,D,1,0,H,12,11,3,3,7,19,5,6,1,1,0,0,,12:00
759,D2,2021-01-23,Paderborn,Wurzburger Kickers,1,0,H,1,0,H,9,5,5,2,8,21,1,4,1,3,0,0,,12:00
760,D2,2021-01-23,Braunschweig,Hamburg,2,4,A,2,1,H,8,11,2,6,18,15,9,5,3,0,0,0,,12:00
761,D2,2021-01-24,St Pauli,Regensburg,2,0,H,1,0,H,8,11,3,3,14,19,2,7,3,3,0,0,,12:30
764,D2,2021-01-24,Darmstadt,Holstein Kiel,0,2,A,0,1,A,16,15,6,5,16,9,8,7,5,0,0,0,,12:30
765,D2,2021-01-26,Fortuna Dusseldorf,Hamburg,0,0,D,0,0,D,12,8,4,0,17,15,3,4,3,3,0,0,,19:30
766,D2,2021-01-26,Braunschweig,Heidenheim,1,0,H,1,0,H,17,9,6,5,7,10,9,9,1,2,0,0,,19:30
767,D2,2021-01-26,Erzgebirge Aue,Wurzburger Kickers,2,1,H,0,0,D,16,12,4,6,8,15,6,3,2,4,0,0,,17:30
768,D2,2021-01-26,Osnabruck,Greuther Furth,0,1,A,0,1,A,3,12,0,3,24,14,4,4,3,1,0,0,,19:30
769,D2,2021-01-27,Nurnberg,Regensburg,0,1,A,0,0,D,8,13,4,2,12,20,2,6,3,3,0,0,,19:30
771,D2,2021-01-27,Karlsruhe,Hannover,1,0,H,0,0,D,9,15,3,4,13,19,6,4,1,1,0,0,,19:30
774,D2,2021-01-29,Wurzburger Kickers,Fortuna Dusseldorf,2,1,H,1,1,D,10,10,2,3,10,11,5,9,4,2,0,0,,17:30
775,D2,2021-01-29,Greuther Furth,Erzgebirge Aue,3,0,H,2,0,H,12,7,6,2,13,16,2,4,3,2,0,0,,17:30
776,D2,2021-01-30,Regensburg,Darmstadt,1,1,D,0,1,A,16,9,4,2,18,24,7,2,4,3,0,0,,12:00
777,D2,2021-01-30,Hamburg,Paderborn,3,1,H,2,1,H,20,15,12,5,3,9,8,8,0,2,0,0,,12:00
778,D2,2021-01-30,Holstein Kiel,Braunschweig,3,1,H,3,0,H,12,6,5,1,11,5,8,2,2,3,0,1,,12:00
779,D2,2021-01-31,Heidenheim,St Pauli,3,4,A,1,2,A,21,14,4,7,20,13,6,0,5,2,0,0,,12:30
780,D2,2021-01-31,Bochum,Karlsruhe,1,2,A,0,1,A,14,15,6,6,19,9,8,7,6,1,0,0,,12:30
793,D2,2021-02-13,Heidenheim,Erzgebirge Aue,2,0,H,1,0,H,22,9,13,1,16,12,8,4,5,4,0,1,,12:00
794,D2,2021-02-13,Sandhausen,Karlsruhe,2,3,A,2,0,H,14,16,8,5,15,15,2,6,1,2,0,0,,12:00
796,D2,2021-02-13,Hamburg,Greuther Furth,0,0,D,0,0,D,18,5,3,1,13,16,9,5,3,4,0,1,,12:00
802,D2,2021-02-20,Osnabruck,Heidenheim,1,2,A,0,1,A,9,17,4,4,13,16,8,8,3,1,0,0,,12:00
803,D2,2021-02-20,Paderborn,Sandhausen,2,1,H,1,1,D,13,17,2,4,15,12,3,4,1,2,0,0,,12:00
804,D2,2021-02-20,St Pauli,Darmstadt,3,2,H,1,0,H,15,16,6,5,13,21,2,4,2,2,0,0,,12:00
812,D2,2021-02-27,Holstein Kiel,Erzgebirge Aue,1,0,H,0,0,D,10,8,6,2,3,15,3,6,0,2,0,0,,12:00
814,D2,2021-02-27,Bochum,Wurzburger Kickers,3,0,H,1,0,H,21,11,13,3,15,5,6,5,2,0,0,0,,12:00
815,D2,2021-02-28,Sandhausen,Osnabruck,3,0,H,1,0,H,13,7,4,4,15,14,5,4,1,1,0,1,,12:30
817,D2,2021-02-28,Heidenheim,Fortuna Dusseldorf,3,2,H,1,0,H,9,17,4,8,16,7,4,6,1,1,0,0,,12:30
819,D2,2021-03-05,Wurzburger Kickers,Heidenheim,1,2,A,0,0,D,12,16,3,3,8,7,6,6,0,1,0,0,,17:30
820,D2,2021-03-05,Paderborn,Darmstadt,2,3,A,1,1,D,17,18,2,8,10,18,7,4,3,5,0,0,,17:30
821,D2,2021-03-06,Erzgebirge Aue,Hannover,1,1,D,0,1,A,7,12,3,4,10,17,4,8,0,2,0,0,,12:00
822,D2,2021-03-06,Greuther Furth,Bochum,1,2,A,1,1,D,12,9,3,3,19,10,9,3,1,2,0,0,,12:00
824,D2,2021-03-07,Braunschweig,Sandhausen,1,0,H,0,0,D,12,11,5,0,12,16,6,3,3,3,0,1,,12:30
825,D2,2021-03-07,Fortuna Dusseldorf,Nurnberg,3,1,H,0,0,D,17,17,6,8,13,11,6,5,2,1,0,0,,12:30
828,D2,2021-03-13,Sandhausen,Fortuna Dusseldorf,0,0,D,0,0,D,4,19,0,8,10,13,4,12,4,2,0,0,,12:00
829,D2,2021-03-13,Darmstadt,Erzgebirge Aue,4,1,H,2,0,H,18,13,6,5,15,7,6,3,3,3,0,1,,12:00
830,D2,2021-03-14,Nurnberg,Osnabruck,1,1,D,0,0,D,13,5,4,2,14,12,7,3,1,3,0,0,,12:30
831,D2,2021-03-14,Karlsruhe,Braunschweig,0,0,D,0,0,D,13,16,6,4,10,12,7,6,3,3,0,0,,12:30
838,D2,2021-03-21,Osnabruck,St Pauli,1,2,A,0,0,D,13,14,3,4,14,15,3,6,1,1,0,0,,12:30
839,D2,2021-03-21,Wurzburger Kickers,Regensburg,1,1,D,1,0,H,6,20,4,7,15,16,3,9,1,4,0,0,,12:30
840,D2,2021-03-21,Greuther Furth,Nurnberg,2,2,D,1,0,H,11,20,4,8,10,8,9,4,5,4,0,0,,12:30
845,D2,2021-04-04,Regensburg,Erzgebirge Aue,1,1,D,1,0,H,22,11,10,4,11,11,5,2,0,3,0,0,,12:30
846,D2,2021-04-04,Hannover,Hamburg,3,3,D,0,2,A,10,13,7,5,9,9,3,5,0,2,0,0,,12:30
847,D2,2021-04-04,Darmstadt,Fortuna Dusseldorf,1,2,A,1,1,D,16,9,8,4,11,15,5,4,1,1,0,0,,12:30
848,D2,2021-04-04,Nurnberg,Paderborn,2,1,H,1,1,D,16,9,5,5,11,14,6,4,2,4,0,0,,12:30
849,D2,2021-04-04,Sandhausen,Wurzburger Kickers,1,0,H,1,0,H,14,8,7,1,18,13,3,3,1,2,0,0,,12:30
854,D2,2021-04-10,Paderborn,Bochum,3,0,H,2,0,H,14,16,11,2,10,8,0,5,0,1,0,0,,12:00
855,D2,2021-04-10,Erzgebirge Aue,St Pauli,1,3,A,0,1,A,10,15,6,10,9,13,1,5,2,0,0,0,,12:00
856,D2,2021-04-11,Wurzburger Kickers,Nurnberg,1,1,D,0,1,A,14,13,4,6,8,21,3,6,3,4,0,0,,12:30
857,D2,2021-04-11,Hannover,Heidenheim,1,3,A,0,1,A,9,8,5,4,3,18,4,3,0,0,0,0,,12:30
858,D2,2021-04-11,Osnabruck,Braunschweig,0,4,A,0,1,A,8,10,1,5,8,11,5,5,0,2,0,0,,12:30
863,D2,2021-04-18,Regensburg,Heidenheim,0,3,A,0,2,A,8,14,2,10,13,16,5,6,3,2,0,0,,12:30
865,D2,2021-04-18,Bochum,Hannover,4,3,H,2,1,H,11,14,7,8,16,16,8,9,1,1,0,0,,12:30
867,D2,2021-04-20,Wurzburger Kickers,Darmstadt,1,3,A,0,1,A,13,13,7,3,9,8,10,3,5,1,1,0,,17:30
868,D2,2021-04-20,Greuther Furth,Braunschweig,3,0,H,3,0,H,15,4,9,0,14,9,7,1,0,0,0,0,,17:30
874,D2,2021-04-23,Braunschweig,Erzgebirge Aue,0,2,A,0,0,D,7,7,3,3,15,11,2,1,2,3,0,0,,17:30
875,D2,2021-04-23,Karlsruhe,Wurzburger Kickers,2,2,D,2,1,H,13,9,4,3,8,14,3,2,0,0,0,0,,17:30
876,D2,2021-04-24,Paderborn,Fortuna Dusseldorf,2,1,H,0,0,D,16,14,4,3,8,11,3,11,3,0,0,0,,12:00
